sentence	label
like you, the majority of alaskans oppose same-day land-and-shoot wolf killing.	high
they both walked up to emil's home while i watched the scarlet moonlight ripple on distant waves.	high
dear	low
but revenue declined to $3 billion from $3.2 billion.	high
taking a cue from california, more politicians will launch their campaigns by backing initiatives, says david magleby of brigham young university.	low
i need that	high
"""you spotted our boy, didn't you?"	high
"""i don't recall ever having to tell tom to do anything,"""	low
jones faces europe meetings snub	low
p.s.: defenders needs your help to raise $100,000 in emergency funds to help ensure that the coalition's emergency effort to save alaska's wolves succeeds.	low
dear ltr_name:	low
"are you really ""free""?"	low
yeah, the captain was there, with the rest of us.	low
"""it is true,"" allan admitted, fidgeting with his cufflinks, ""that i would not dream of submitting one of these corruptions of literature to any publisher."	high
the question, previously posed to me, was presented to the rest of our group (excluding ray; adrienne had been tactful enough to wait until he had gone for a refill, recalling the last time the subject was broached).	high
in order to develop job skills, a man with some serious disabilities begins working in goodwill's industrial division.	low
but burned out toward the end.	low
so i shall soothe my quarreling selves with a compromise.	low
time is so short.	low
but he has had to balance that goal with longstanding concerns about human rights abuses in the region.	low
i do not claim ours was a perfect affair, only a wonderful one.	high
why not come backpacking and overnight camping with amc?	low
he buys several boxes of ammunition without a question being raised.	high
queen battles bond for baftas	high
ani kunga explained several off-session and one on-session technique for dealing with negative emotions (anger, hate, irritation, stress, jealousy, and so on).	low
"""that such a rock could hold so much magic – it's a wonder."""	high
myspace welcomes french friends	high
we are everywhere.	high
musical, audio, and video equipment.	low
the seafood industry is less than thrilled about this surge of interest in ocean ecosystems from people who are not scientists.	low
"in response to one moore detractor, mccollum wrote: ""although other units of lockheed martin corporation elsewhere in the country produce weapons to support the defense of the u.s., we make no weapons at the littleton-area facility moore visited."""	low
the western district is one of hong kong's oldest neighborhoods, and its narrow streets hold a collection of fascinating traditional shops and enterprises.	high
confidence.	low
while both stories each characterize madame white snake fairly consistently within their narratives, the uneven characterization in film noir perhaps mirrors the evolution of her character over time: readers may not be sure whether she is a pure villainess or whether she is a good wife who is badly treated by society, because there is evidence of both throughout her legend.	high
