sentence	label
but powerful groups, including the american medical association, oppose the idea and have a surprising source of support: psychologists themselves, some of whom call it a radical experiment and fear that the most likely victim will be the science of psychology.	low
what do i mean by used properly?	low
we trudged back up the hill and he led me to little patch of ground with a stick poking up from it.	low
start late, retire rich	high
in western society, this purging of color began with the rejection of ideals of generations past.	low
"""my information is purely for the purposes of a collector."	high
david's a dedicated and inspired agrarian, whose passion for farming keeps him optimistic.	high
she shook her head, rubbing her face into the white fur and murmuring something.	low
and that's where you can help.	high
militants attack u.s. base in iraq	low
the efforts to save the mills failed partly because the international market for steel had largely dried up.	low
i can only answer one question at a time.	low
jameson is a not-for-profit agency established in 1928 to serve the youth of central indiana who have special needs.	high
some, like jerry, are ex-offenders.	low
your stories strike a chord with the deepest, most ancient stories of mankind, the tales basic to humanity.	high
5 money makeovers	high
the railroad needed a way station, and las vegas was the place.	high
there are many stories of refugees who arrived with nothing in their pockets, set up a small sidewalk stall, worked diligently until they had their own store, and then expanded it into a modest chain.	high
gift seeds of california poppy via jessica reeder's mom.	high
malaysia launches tourism campaign	high
your contribution will be used to recruit and retain quality volunteers.	high
"he had invented the ""robots"" game to make fun of roy, but roy had never figured that out either."	low
britain to limit workers from romania, bulgaria	low
he became known as one of the founding fathers of sexology, and furthered this position when he opened the world's first sexological institute, the institute for sexual science in berlin, in 1919, which was destroyed by the nazis 15 years later.	low
"""perfectly dreadful, my dear mr. mason,"" allan sighed."	low
the sweet tune of an anniversary	high
buyer beware.	low
"""it was very, very important"" to compel iraq to rid itself of weapons of mass destruction so that ""it cannot use or export them to other countries,"" he told associated press television news."	low
military officials add to u.s. criticism of iraq's government	low
the richest country in the world ... ?!	low
america's rust belt is a swath of cities and towns that boomed during the industrial era and now lie -- well, rusting -- as empty remainders of glory days past.	low
"""this one's blood isn't worth drinking."""	low
sonoma duck breast a la julia child with crispy pancetta and sweet summer onions and naturally enriched duck sauce	high
as a member of world wildlife fund, you know that our efforts are essential to preserving the astonishing, yet desperately threatened diversity of life here on earth.	low
