sentence	label
it was all right.	high
"""oh."""	low
the idea is to give people a workspace and teach them how to maintain their own bicycle.	high
ozzy, a hero for the hard-rocking masses	low
language plays a complex and integral role in the development and redefinition of an identity, particularly when that identity has been oppressed and subsumed by a dominant other for as long as that of the indigenous peoples in latin america has. in particular i will examine two divergent yet remarkably parallel cases, that of the maya in guatemala and the nasa and guambiano peoples of colombia.	high
shouldn't you canoe and hike along the deerfield, connecticut, and androscoggin rivers—seeing some of the northeast region's most beautiful scenery?	high
astro had only a few days to live.	low
energy secretary bill richardson went to baghdad in 1995 while a representative for new mexico.	low
5% of the shares outstanding, have been tendered under its offer.	low
"""get off"""	high
he caught the bartender's eye for another shot.	high
the amounts you have to pay for a bomb scare	low
this week, the government arrested jose abello silva, said to be the fourth-ranking cartel leader.	low
it's our free gift to you for joining now and a charming reminder that your support helps nwf protect valuable wildlife species like this one.	high
"i heard no voices until malaquez said, ""enter."""	low
i stared him down until he flinched.	high
that was all.	low
"""is emil?"""	low
"in ""eternal prisoner,"" madame white snake's bewitching beauty follows her lover hsü into his dreams, and the next morning ""he was so distracted that he could not concentrate on doing business."""	low
come on, i don't have to get fucked up every time we go out just to enjoy myself.	high
truth is, any artist-type who moves into this part of detroit is probably pretty handy with a pistol or a shotgun .	high
but when fans enter the relationship feeling they are entitled to free samples and you're in trouble.	low
no matter the size of the donation, please know that your gift will be appreciated and make a difference.	low
"in a time of simple-minded patriotism, loud, clear and dissenting voices like mr. moore's are perceived as disturbing and have to be silenced, partially through well funded public relations campaigns, partially through conservative ""grass-roots"" propaganda."	low
the introduction	low
low international airfare is also available.	low
lol wonderful simply superb!	high
this is the key message of this part of the animation, which is again being ignored by its critics.	low
fools!	high
the next day, allan sat on a florally patterned chair in a well-furnished parlor.	low
reclusive 'mockingbird' author attends show	low
you found a way to tie this in nicely.	high
"""yes,"""	high
with this in mind, i am asking each one of you to make a personal contribution of $50, $100 or even $1,000 to show that you believe in the work that we do and are willing to support it with both your time and your finances.	high
isis set her elbows in the fur and rested her head on her hands while i spoke and tried not to stare at her full, hanging breasts.	low
