sentence	label
arreola planned to carry along candy skulls to place on a community offering at the finish line in honor of his fellow marines.	high
arreola's legs were shattered, and the stethoscope was not detecting any blood circulation in his lower legs.	high
arriving at airport at 9:30 pm.	low
as a closely divided senate pushes ahead on a sweeping health care overhaul, kennedy's signature cause, and on other issues such as the economy and climate change, some party colleagues want him to make himself heard, kirk said.	high
as a final thought, did you install the latest 6.06.1 release, with the kernel updates?	low
a sample of those stories are linked below, detailing new projects in south dakota, vermont, california, and several other states:	low
"""as awful as this attack was,"" leonhardy said, ""just maybe it can represent a teachable moment. if people pay attention."""	high
as a woman whose equal rights are relatively recent, it's hypocritical to take them away from another being.	high
as a young child one of my favorite, and yet most feared things, about halloween trick-or-treating was the house down the street.	high
as bulkeley later admitted to ford biographer joseph mcbride, his first encounter with his country's greatest film director was memorable, to say the least:	high
"as darin says - ""rino season opens with a bang"""	high
a search was also continuing saturday for the missing boater, david jines, castillo said.	low
a seasonal ace index is simply the summation of all the storm values.	low
a senior nato adviser on piracy has criticised the government for failing to investigate adequately whether ransom payments to somali pirates fund islamist groups including al-qaida.	low
"""a settlement freeze and acknowledging the terms of reference is the only way toward peace negotiations,"" he said."	high
as far as hotels, there are several chain choices in the tarrytown or white plains area (suburbs).	low
as far as i can see (and i've done a bit of testing now) it's no problem to plugin other usb devices in the meantime and use them, even the according udev-rules are still applied.	high
as for breakfast, i'd recommend johns pancake house right on main street.	low
as for bulkeley himself, he continued serving in the navy in various capacities for the rest of his life, eventually rising to the rank of vice admiral.	low
