sentence	label
as a closely divided senate pushes ahead on a sweeping health care overhaul, kennedy's signature cause, and on other issues such as the economy and climate change, some party colleagues want him to make himself heard, kirk said.	high
as a convicted sex offender, sowell was required to report regularly to the sheriff's office, which said he had complied.	high
a safety gave portland state an early 2-0 lead, but it could not overcome five turnovers, all interceptions.	high
as a life long resident of this district, i care deeply and passionately about its people and our way of life.	high
a sample of those stories are linked below, detailing new projects in south dakota, vermont, california, and several other states:	high
as bulkeley later admitted to ford biographer joseph mcbride, his first encounter with his country's greatest film director was memorable, to say the least:	high
"as darin says - ""rino season opens with a bang"""	low
a search was also continuing saturday for the missing boater, david jines, castillo said.	high
a seasonal ace index is simply the summation of all the storm values.	high
a senior nato adviser on piracy has criticised the government for failing to investigate adequately whether ransom payments to somali pirates fund islamist groups including al-qaida.	high
a senior state department official said friday the obama administration is considering financial sanctions against guinea's military rulers to try to prompt junta leader moussa dadis camara to step aside and allow free elections.	high
"""a settlement freeze and acknowledging the terms of reference is the only way toward peace negotiations,"" he said."	high
as for android 2.0 itself, the new os is less obvious in its changes than we expected from the run-up to the release, and much of the functionality seems to have been borrowed or previewed by the work htc and motorola have done on distinguishing their own android handsets.	high
as for breakfast, i'd recommend johns pancake house right on main street.	low
as for bulkeley himself, he continued serving in the navy in various capacities for the rest of his life, eventually rising to the rank of vice admiral.	high
as for eject vs. unmount, not sure.	low
as for the loop, i don't really have an idea why the script is doing this...	low
as for the suspects: they were a mix of the bad boys, the wannabe bad boys, and the hardened, grown-up bad boys who had aged out of school.	low
ashcroft denies he now has any interest in telemedia but his claims are rejected by the belizean government.	high
